date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:22:59	378/378	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2014:22:59%20GMT	https://www.classcentral.com/new-online-courses	C:/My%20Web%20Sites3/Copy/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
16:23:00	836706/836706	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:22:59%20GMT	https://www.classcentral.com/starting-this-month	C:/My%20Web%20Sites3/Copy/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
16:23:01	486/486	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2014:23:00%20GMT	https://www.classcentral.com/most-popular-courses	C:/My%20Web%20Sites3/Copy/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
16:23:01	768334/768334	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:23:00%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/My%20Web%20Sites3/Copy/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
16:23:01	140923/140923	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:29%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/My%20Web%20Sites3/Copy/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
16:23:02	841598/841598	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:23:02%20GMT	https://www.classcentral.com/subject/ai	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
16:23:04	826440/826440	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:23:03%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
16:23:04	7784/7784	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:04%20GMT	https://www.classcentral.com/subject/information-technology	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
16:23:04	7771/7771	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:04%20GMT	https://www.classcentral.com/subject/computer-networking	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
16:23:05	7950/7950	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:04%20GMT	https://www.classcentral.com/subject/machine-learning	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/machine-learning.4d.delayed	(from https://www.classcentral.com/)
16:23:05	773029/773029	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:23:04%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
16:23:05	7887/7887	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:04%20GMT	https://www.classcentral.com/subject/devops	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/devops.4e.delayed	(from https://www.classcentral.com/)
16:23:05	7724/7724	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:05%20GMT	https://www.classcentral.com/subject/deep-learning	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/deep-learning	(from https://www.classcentral.com/)
16:23:05	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:05%20GMT	https://www.classcentral.com/subject/cryptography	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
16:23:06	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:05%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
16:23:06	7851/7851	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:06%20GMT	https://www.classcentral.com/subject/hci	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/hci.52.delayed	(from https://www.classcentral.com/)
16:23:06	7984/7984	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:06%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
16:23:06	7903/7903	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:06%20GMT	https://www.classcentral.com/subject/blockchain	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/blockchain.54.delayed	(from https://www.classcentral.com/)
16:23:07	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:06%20GMT	https://www.classcentral.com/subject/operating-systems	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
16:23:07	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:07%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/computer-graphics.56.delayed	(from https://www.classcentral.com/)
16:23:07	8019/8019	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:07%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/nutrition-and-wellness.57.delayed	(from https://www.classcentral.com/)
16:23:08	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:07%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/disease-and-disorders.58.delayed	(from https://www.classcentral.com/)
16:23:08	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:08%20GMT	https://www.classcentral.com/subject/public-health	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/public-health.59.delayed	(from https://www.classcentral.com/)
16:23:08	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:08%20GMT	https://www.classcentral.com/subject/health-care	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/health-care.5a.delayed	(from https://www.classcentral.com/)
16:23:09	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:08%20GMT	https://www.classcentral.com/subject/nursing	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/nursing.5b.delayed	(from https://www.classcentral.com/)
16:23:09	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:09%20GMT	https://www.classcentral.com/subject/anatomy	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/anatomy.5c.delayed	(from https://www.classcentral.com/)
16:23:09	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:09%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/veterinary-science.5d.delayed	(from https://www.classcentral.com/)
16:23:09	7874/7874	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:09%20GMT	https://www.classcentral.com/subject/cme	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/cme.5e.delayed	(from https://www.classcentral.com/)
16:23:10	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:09%20GMT	https://www.classcentral.com/subject/statistics	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
16:23:11	7893/7893	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:11%20GMT	https://www.classcentral.com/subject/calculus	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/calculus.61.delayed	(from https://www.classcentral.com/)
16:23:11	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:11%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/discrete-mathematics.62.delayed	(from https://www.classcentral.com/)
16:23:12	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:11%20GMT	https://www.classcentral.com/subject/trigonometry	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/trigonometry.63.delayed	(from https://www.classcentral.com/)
16:23:12	7871/7871	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:12%20GMT	https://www.classcentral.com/subject/geometry	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/geometry.64.delayed	(from https://www.classcentral.com/)
16:23:12	753949/753949	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:23:11%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/foundations-of-mathematics.html	(from https://www.classcentral.com/)
16:23:12	7676/7676	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:12%20GMT	https://www.classcentral.com/subject/algebra	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/algebra	(from https://www.classcentral.com/)
16:23:12	7926/7926	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:12%20GMT	https://www.classcentral.com/subject/precalculus	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/precalculus.66.delayed	(from https://www.classcentral.com/)
16:23:13	7916/7916	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:12%20GMT	https://www.classcentral.com/subject/number-theory	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/number-theory.67.delayed	(from https://www.classcentral.com/)
16:23:13	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:13%20GMT	https://www.classcentral.com/subject/combinatorics	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/combinatorics.68.delayed	(from https://www.classcentral.com/)
16:23:14	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:14%20GMT	https://www.classcentral.com/subject/linear-programming	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/linear-programming.6a.delayed	(from https://www.classcentral.com/)
16:23:15	8032/8032	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:14%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/management-and-leadership.6b.delayed	(from https://www.classcentral.com/)
16:23:15	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:14%20GMT	https://www.classcentral.com/subject/finance	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/finance.6c.delayed	(from https://www.classcentral.com/)
16:23:15	729391/729391	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:23:14%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/mathematical-logic.html	(from https://www.classcentral.com/)
16:23:15	7737/7737	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:15%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/entrepreneurship	(from https://www.classcentral.com/)
16:23:15	7921/7921	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:15%20GMT	https://www.classcentral.com/subject/marketing	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/marketing.6e.delayed	(from https://www.classcentral.com/)
16:23:16	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:15%20GMT	https://www.classcentral.com/subject/strategic-management	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/strategic-management.6f.delayed	(from https://www.classcentral.com/)
16:23:16	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:16%20GMT	https://www.classcentral.com/subject/industry-specific	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/industry-specific	(from https://www.classcentral.com/)
16:23:16	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:16%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/business-intelligence	(from https://www.classcentral.com/)
16:23:16	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:16%20GMT	https://www.classcentral.com/subject/accounting	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/accounting	(from https://www.classcentral.com/)
16:23:16	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:16%20GMT	https://www.classcentral.com/subject/human-resources	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/human-resources	(from https://www.classcentral.com/)
16:23:17	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:16%20GMT	https://www.classcentral.com/subject/project-management	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/project-management	(from https://www.classcentral.com/)
16:23:17	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:17%20GMT	https://www.classcentral.com/subject/sales	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/sales	(from https://www.classcentral.com/)
16:23:17	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:17%20GMT	https://www.classcentral.com/subject/design-thinking	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/design-thinking	(from https://www.classcentral.com/)
16:23:17	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:17%20GMT	https://www.classcentral.com/subject/business-software	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/business-software	(from https://www.classcentral.com/)
16:23:18	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:17%20GMT	https://www.classcentral.com/subject/risk-management	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/risk-management	(from https://www.classcentral.com/)
16:23:18	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:18%20GMT	https://www.classcentral.com/subject/csr	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/csr	(from https://www.classcentral.com/)
16:23:18	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:18%20GMT	https://www.classcentral.com/subject/customer-service	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/customer-service	(from https://www.classcentral.com/)
16:23:18	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:18%20GMT	https://www.classcentral.com/subject/nonprofit	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/nonprofit	(from https://www.classcentral.com/)
16:23:19	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:18%20GMT	https://www.classcentral.com/subject/innovation	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/innovation	(from https://www.classcentral.com/)
16:23:19	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:18%20GMT	https://www.classcentral.com/subject/operations-management	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/operations-management	(from https://www.classcentral.com/)
16:23:19	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:19%20GMT	https://www.classcentral.com/subject/history	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/history	(from https://www.classcentral.com/)
16:23:19	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:19%20GMT	https://www.classcentral.com/subject/literature	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/literature	(from https://www.classcentral.com/)
16:23:19	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:19%20GMT	https://www.classcentral.com/subject/language-learning	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/language-learning	(from https://www.classcentral.com/)
16:23:20	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:19%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/grammar-writing	(from https://www.classcentral.com/)
16:23:20	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:20%20GMT	https://www.classcentral.com/subject/philosophy	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/philosophy	(from https://www.classcentral.com/)
16:23:20	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:20%20GMT	https://www.classcentral.com/subject/religion	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/religion	(from https://www.classcentral.com/)
16:23:20	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:20%20GMT	https://www.classcentral.com/subject/esl	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/esl	(from https://www.classcentral.com/)
16:23:21	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:20%20GMT	https://www.classcentral.com/subject/culture	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/culture	(from https://www.classcentral.com/)
16:23:21	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:20%20GMT	https://www.classcentral.com/subject/sports	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/sports	(from https://www.classcentral.com/)
16:23:21	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:21%20GMT	https://www.classcentral.com/subject/journalism	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/journalism	(from https://www.classcentral.com/)
16:23:21	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:21%20GMT	https://www.classcentral.com/subject/ethics	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/ethics	(from https://www.classcentral.com/)
16:23:21	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:21%20GMT	https://www.classcentral.com/subject/linguistics	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/linguistics	(from https://www.classcentral.com/)
16:23:22	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:21%20GMT	https://www.classcentral.com/subject/food	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/food	(from https://www.classcentral.com/)
16:23:22	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:22%20GMT	https://www.classcentral.com/subject/library-science	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/library-science	(from https://www.classcentral.com/)
16:23:22	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:22%20GMT	https://www.classcentral.com/subject/reading	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/reading	(from https://www.classcentral.com/)
16:23:22	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:22%20GMT	https://www.classcentral.com/subject/crisis-management	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/crisis-management	(from https://www.classcentral.com/)
16:23:23	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:22%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/electrical-engineering	(from https://www.classcentral.com/)
16:23:23	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:22%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/mechanical-engineering	(from https://www.classcentral.com/)
16:23:23	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:23%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/civil-engineering	(from https://www.classcentral.com/)
16:23:23	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:23%20GMT	https://www.classcentral.com/subject/robotics	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/robotics	(from https://www.classcentral.com/)
16:23:23	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:23%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/nanotechnology	(from https://www.classcentral.com/)
16:23:24	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:23%20GMT	https://www.classcentral.com/subject/gis	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/gis	(from https://www.classcentral.com/)
16:23:24	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:24%20GMT	https://www.classcentral.com/subject/textiles	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/textiles	(from https://www.classcentral.com/)
16:23:24	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:24%20GMT	https://www.classcentral.com/subject/manufacturing	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/manufacturing	(from https://www.classcentral.com/)
16:23:24	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:24%20GMT	https://www.classcentral.com/subject/bim	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/bim	(from https://www.classcentral.com/)
16:23:25	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:24%20GMT	https://www.classcentral.com/subject/cad	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/cad	(from https://www.classcentral.com/)
16:23:25	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:24%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/chemical-engineering	(from https://www.classcentral.com/)
16:23:25	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:25%20GMT	https://www.classcentral.com/subject/energy-systems	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/energy-systems	(from https://www.classcentral.com/)
16:23:25	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:25%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/aerospace-engineering	(from https://www.classcentral.com/)
16:23:25	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:25%20GMT	https://www.classcentral.com/subject/chemistry	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/chemistry	(from https://www.classcentral.com/)
16:23:26	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:25%20GMT	https://www.classcentral.com/subject/physics	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/physics	(from https://www.classcentral.com/)
16:23:26	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:26%20GMT	https://www.classcentral.com/subject/environmental-science	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/environmental-science	(from https://www.classcentral.com/)
16:23:26	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:26%20GMT	https://www.classcentral.com/subject/astronomy	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/astronomy	(from https://www.classcentral.com/)
16:23:26	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:26%20GMT	https://www.classcentral.com/subject/biology	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/biology	(from https://www.classcentral.com/)
16:23:27	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:26%20GMT	https://www.classcentral.com/subject/agriculture	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/agriculture	(from https://www.classcentral.com/)
16:23:27	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:26%20GMT	https://www.classcentral.com/subject/materials-science	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/materials-science	(from https://www.classcentral.com/)
16:23:27	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:27%20GMT	https://www.classcentral.com/subject/earth-science	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/earth-science	(from https://www.classcentral.com/)
16:23:27	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:27%20GMT	https://www.classcentral.com/subject/applied-science	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/applied-science	(from https://www.classcentral.com/)
16:23:27	5378/5378	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:23:27%20GMT	https://www.classcentral.com/subject/forensic-science	C:/My%20Web%20Sites3/Copy/www.classcentral.com/subject/forensic-science	(from https://www.classcentral.com/)
